,Unnamed: 0,Name,Country,Brand,Categories,Tasting Notes,ABV,Base Ingredient,Years Aged,Rating,Rate Count,Price,Volume,Description
529,1546,Compass Box Orangerie,Scotland,Compass Box,"Scotch Whisky, Whiskey",,40%,,,5.0,1,$52.99,,"Orangerie is made from smooth, sweet Scotch whisky infused with the hand-zested peel of Navalino oranges and subtle accents of Indonesia cassia bark and Sri Lankan cloves."
530,1547,Compass Box Spice Tree Extravaganza Blended Malt Scotch Whiskey,United Kingdom,Compass Box,"Scotch Whisky, Whiskey",,46%,,,5.0,1,$139.99,,"As the name suggests, the liquid draws its inspiration from our Signature Range classic, The Spice Tree, but reinterprets it through the use of older components and a significant portion of sherry-cask aged malt whisky. The Spice Tree’s trademark spice character is retained but set within a richer, more elegant frame with a new depth of flavour and complexity."
531,1548,Compass Box Double Single,Scotland,Compass Box,"Scotch Whisky, Whiskey",,46%,,,5.0,1,$175.00,,"In The Double Single we have combined single malt whisky from the Glen Elgin distillery and single grain whisky from the Girvan distillery. The elegantly complex, ethereal malt whisky character is balanced on a decadent cushion of rich, sweet, vanilla-tinged grain whisky character."
532,1549,Compass Box The Double Single Blended Scotch Whiskey,United Kingdom,Compass Box,"Scotch Whisky, Whiskey",,46%,,,5.0,1,$166.99,,"In The Double Single we have combined single malt whisky from the Glen Elgin distillery and single grain whisky from the Girvan distillery. The elegantly complex, ethereal malt whisky character is balanced on a decadent cushion of rich, sweet, vanilla-tinged grain whisky character."
533,1550,Compass Box Delilahs,Scotland,Compass Box,"Scotch Whisky, Whiskey",,40%,,,5.0,1,$114.99,,"At Delilah’s you can drink your whisky any way you like. In classic American style, you will always find an evening special for a “shot and a beer”… …Which is the inspiration for this whisky. We’ve created a Scotch whisky that works perfectly as a shot with a beer. To achieve this, we have chosen a combination of single malt and single grain whiskies, all of which have been aged in American oak casks, some of which were new. So you get lovely, intense richness, vanilla character and sweetness. It’s an unusual style for Scotch whisky, but one that we think is absolutely delicious drunk as a shot along with a beer."
534,1551,Compass Box Lost Blend,Scotland,Compass Box,"Scotch Whisky, Whiskey",,46%,,,5.0,1,$107.02,,"This new Limited Edition is a homage to our own ‘lost blend’ - Eleuthera - our first ever single malt blend that we sadly had to retire in 2004. It is also inspired by a short story written by O. Henry in 1907 “The Lost Blend” about life in a New York bar featuring two business partners who try to recreate a blend of spirits with close to supernatural properties. The Lost Blend is - if you will - our attempt to create a magical combination of whiskies, in the style of our lost Eleuthera. The result is this elegantly complex union of two fruity Highland single malts and a peaty Islay single malt. It will once again be lost after these 12018 bottles."
535,1552,Compass Box Flaming Heart Blended Malt Scotch Whisky 6th Edition,Scotland,Compass Box,"Scotch Whisky, Whiskey",,48.9%,,,5.0,1,$350.99,,"In this 2018 edition, we have reintroduced a subtle sherry-cask influence that adds an additional layer of complexity and richness. A medium smoky-peaty base is enriched by a sweet maltiness and notes of baking spices and dried fruit. It’s a whisky to enjoy late into the night, perfect served neat or paired with rich cheeses."
536,1634,Bird Dog Peach Whiskey,United States,Bird Dog Whiskey,"American Whiskey, Whiskey",,40%,,,5.0,15,$18.99,,"Bird Dog Peach immerses juicy, savory, fragrant peaches to create a smooth, easy-to-drink whiskey."
537,1635,Bird Dog Blackberry Whiskey,United States,Bird Dog Whiskey,"Flavored Whiskey, Whiskey",,40%,,,5.0,8,$18.69,,"Bird Dog Blackberry infuses two hand selected, all-natural blackberry flavors to create a soft, warm whiskey. The distinctive taste of Bird Dog Blackberry Whiskey was nationally recognized during the 2010 San Francisco World Spirits Competition."
538,1636,Bird Dog Chocolate Whiskey,United States,Bird Dog Whiskey,"American Whiskey, Whiskey",,40%,,,5.0,3,$1.00,,"Bottled at 80 proof, Bird Dog Apple and Chocolate whiskeys are priced at $19.99 a 750 ml and are available nationwide.

Bird Dog Apple Whiskey delivers juicy apple flavor and finishes with a sweet, warm zest. Bird Dog Chocolate Flavored Whiskey possesses a rich chocolate aroma, which is enjoyable straight up, on the rocks or in your favorite cocktail."
539,1637,Bird Dog Black Cherry Whiskey,United States,Bird Dog Whiskey,"Flavored Whiskey, Whiskey",,40%,,,5.0,3,$17.99,,"Bird Dog Black Cherry Flavored Whiskey is crafted from an aged Kentucky Bourbon Whiskey and rich black cherry flavors. It delivers a balanced blend of tart and juicy black cherries with distinct bourbon undertones. At 80 proof, Bird Dog Black Cherry has a smooth, warm finish that lightly coats the palate."
540,1638,Bird Dog Apple Whiskey,United States,Bird Dog Whiskey,"American Whiskey, Flavored Whiskey, Whiskey",,40%,,,5.0,2,$18.68,,"Bird Dog Apple flourishes with lush, succulent apple flavors and finishes with a sweet, warm cinnamon zest."
541,1639,Bird Dog Hot Cinnamon Whiskey,United States,Bird Dog Whiskey,"American Whiskey, Whiskey",,40%,,,5.0,1,$18.99,,"Bird Dog Hot Cinnamon boasts an intense aroma of sweet cinnamon that is full of red hot spice to create a warm, smooth whiskey."
542,1640,Bird Dog Maple Whiskey,United States,Bird Dog Whiskey,"American Whiskey, Flavored Whiskey, Whiskey",,40%,,,5.0,1,$18.99,,"Bird Dog Maple boasts a gentle butterscotch and dark maple taste to create a warm, smooth whiskey."
543,1641,Bird Dog Jalapeno Honey Whiskey,United States,Bird Dog Whiskey,"American Whiskey, Whiskey",,40%,,,5.0,1,$1.12,,
544,1642,Bird Dog Spiced Whiskey,United States,Bird Dog Whiskey,"American Whiskey, Flavored Whiskey, Whiskey",,40%,,,5.0,1,$17.42,,
545,1643,Bird Dog Ruby Red Grapefruit,United States,Bird Dog Whiskey,"American Whiskey, Bourbon, Whiskey",,40%,,,5.0,1,$17.99,,
546,1644,Bird Dog Peach W/Bbq Sauce,United States,Bird Dog Whiskey,"American Whiskey, Whiskey",,40%,,,5.0,1,$17.91,,"Bird Dog Peach immerses juicy, savory, fragrant peaches to create a smooth, easy-to-drink whiskey."
547,1645,Bird Dog Whisky Peach W/50 Ml(A/C/B/B,United States,Bird Dog Whiskey,"American Whiskey, Whiskey",,40%,,,5.0,1,$17.70,,
548,1646,Bird Dog Whisky Peach W/50 Ml(P/H/M/B,United States,Bird Dog Whiskey,"American Whiskey, Flavored Whiskey, Whiskey",,40%,,,5.0,1,$16.99,,
549,1647,Bird Dog Kentucky Blended Whiskey,United States,Bird Dog Whiskey,"Blended Whiskey, Whiskey",,40%,,,5.0,1,$18.69,,"Deep layers of richness of light brown sugar, toasted caramel and a subtle honey essence. Bottled at 80 proof, Bird Dog Kentucky Blended."
550,1648,Bird Dog Strawberry Whiskey,United States,Bird Dog Whiskey,"Flavored Whiskey, Whiskey",,43%,,,5.0,1,$17.91,,
551,1649,Western Spirits Beverage Company Bird Dog Blackberry Flavored Whiskey with Two Variety Pack,United States,Bird Dog Whiskey,"Flavored Whiskey, Whiskey",,,,,5.0,1,$17.67,,
552,1650,Bird Dog Peppermint Moonshine,United States,Bird Dog Whiskey,"Whiskey, White Whiskey  Moonshine",,40%,,,5.0,1,$18.69,,
553,1651,Bird Dog Kentucky Bourbon,United States,Bird Dog Whiskey,"Bourbon, Whiskey",,40%,,,5.0,1,$23.99,,"Bird Dog Bourbon has an elaborate medley of corn, malted barley and rye that formulates into a distinctive gentle bourbon. With many layers of distinction, Bird Dog Bourbon flourishes with light undertones of honey and golden raisins which is complimented by the richness of caramelized wood sugar. Aged in traditional charred white oak bourbon barrels and bottled at 80 proof, Bird Dog Bourbon is an extremely enjoyable bourbon."
554,1652,Bird Dog 10 Year Bourbon,United States,Bird Dog Whiskey,"Bourbon, Whiskey",,43%,,10.0,5.0,1,$43.99,,"Bird Dog 10 Year Old Bourbon is crafted from the most sought-after, hand selected barrels. In the specific barrel selections of this very small batch, considerations of age, depth of character and flavor notes are paramount."
555,1653,Bird Dog Small Batch Bourbon,United States,Bird Dog Whiskey,"Bourbon, Whiskey",,43%,,,5.0,1,$29.99,,
556,1654,Bird Dog 7 Year Bourbon,United States,Bird Dog Whiskey,"Bourbon, Whiskey",,,,,5.0,1,$27.24,,
557,1655,Bird Dog Blkbry Whiskey W/ Peach/Mp/Cin/Bourbon 7,United States,Bird Dog Whiskey,"Bourbon, Whiskey",,40%,,,5.0,1,$17.59,,
558,1656,Bird Dog Bourbon W4 50 M,United States,Bird Dog Whiskey,"Bourbon, Whiskey",,40%,,,5.0,1,$16.99,,
559,1657,Bird Dog Peach Whiskey W/ Blkb/Mp/Cn/Bourbon 7,United States,Bird Dog Whiskey,"Bourbon, Whiskey",,,,,5.0,1,,,
560,1660,Glenfiddich 12 Year Old Single Malt Scotch Whisky,Scotland,Glenfiddich,"Scotch Whisky, Whiskey","Balanced, Creamy, Oak, Pear, Smooth",40%,,12.0,4.8,39,$49.99,,"Glenfiddich 12 Year Old is carefully matured in the finest American bourbon and Spanish sherry oak casks for at least 12 years. Married and mellowed in oak, results in complete harmony of aroma and flavour. A single malt Scotch whisky with distinctive fresh pear, creamy with subtle oak flavours and a long smooth and mellow finish."
561,1661,Glenfiddich Bourbon Barrel Reserve 14 Year,Scotland,Glenfiddich,"Scotch Whisky, Whiskey",,43%,,14.0,4.8,29,$58.99,,This 14 Year Old Bourbon Barrel Reserve uniquely delivers the smooth sophistication of scotch with the sweet kick of classic bourbon flavors.
